date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:49	173290/173290	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:52:47%20GMT	https://www.microsoft.com/es-mx/windows/sync-across-your-devices	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/sync-across-your-devices.html	(from https://www.microsoft.com/es-mx/windows/)
23:52:49	126256/126256	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:52:48%20GMT	https://www.microsoft.com/es-mx/windows/accessibility-features	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/accessibility-features.html	(from https://www.microsoft.com/es-mx/windows/)
23:52:50	236186/236186	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:52:48%20GMT	https://www.microsoft.com/es-mx/windows/features	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/features.html	(from https://www.microsoft.com/es-mx/windows/)
23:52:50	154323/154323	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:52:49%20GMT	https://www.microsoft.com/es-mx/windows/get-windows-11	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/get-windows-11.html	(from https://www.microsoft.com/es-mx/windows/)
23:52:50	137477/137477	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:52:49%20GMT	https://www.microsoft.com/es-mx/windows/windows-11-specifications	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/windows-11-specifications.html	(from https://www.microsoft.com/es-mx/windows/)
23:52:50	185/185	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:52:49%20GMT	https://www.microsoft.com/d/windows-11-home/dg7gmgf0krt0	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/d/windows-11-home/dg7gmgf0krt0	(from https://www.microsoft.com/es-mx/windows/)
23:53:01	120045/120045	---M-Z	200	added ('OK')	text/html	etag:%22f6f2419ccb966d1668779505ba69ea8f-gzip%22	https://www.microsoft.com/es-bo/d/windows-11-home/dg7gmgf0krt0?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/d/windows-11-home/dg7gmgf0krt053a7.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:02	184/184	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:53:01%20GMT	https://www.microsoft.com/d/windows-11-pro/dg7gmgf0d8h4	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/d/windows-11-pro/dg7gmgf0d8h4	(from https://www.microsoft.com/es-mx/windows/)
23:53:11	116381/116381	---M-Z	200	added ('OK')	text/html	etag:W/%22f2fc-6003bcb912cfa-gzip%22	https://www.microsoft.com/es-bo/d/windows-11-pro/dg7gmgf0d8h4?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/d/windows-11-pro/dg7gmgf0d8h453a7.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:11	108168/108168	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:10%20GMT	https://www.microsoft.com/es-mx/windows/laptops-for-university-students	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/laptops-for-university-students.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:11	185430/185430	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:10%20GMT	https://www.microsoft.com/es-mx/windows/end-of-support	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/end-of-support.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:12	128850/128850	---M-Z	200	added ('OK')	text/html	etag:W/%22efc8-6003e4cd86aa8-gzip%22	https://www.microsoft.com/es-mx/microsoft-365/windows	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/microsoft-365/windows.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:11%20GMT	https://www.microsoft.com/es-mx/store/apps/windows?icid=CNavAppsWindowsApps	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/apps/windowsa6e5	(from https://www.microsoft.com/es-mx/windows/)
23:53:23	245262/245262	---MCZ	200	added ('OK')	text/html	etag:%226fb85716a2920478580e9feba03e9589-gzip%22	https://www.microsoft.com/es-mx/store/b/xbox?icid=CNavDevicesXbox	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/b/xbox30cb.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:33	256571/256571	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:32%20GMT	https://www.microsoft.com/es-mx/store/b/accessories?icid=CNavDevicesAccessories	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/b/accessories3d24.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:34	227/227	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:33%20GMT	https://www.microsoft.com/es-mx/p/xbox-game-pass-ultimate/cfq7ttc0khs0?WT.mc_id=CNavGamesXboxGamePassUltimate	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/p/xbox-game-pass-ultimate/cfq7ttc0khs0.10aae88.delayed	(from https://www.microsoft.com/es-mx/windows/)
23:53:40	210/210	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:39%20GMT	https://www.microsoft.com/es-mx/p/xbox-live-gold/cfq7ttc0k5dj?WT.mc_id=CNavGamesXboxLiveGold	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/p/xbox-live-gold/cfq7ttc0k5dj479a	(from https://www.microsoft.com/es-mx/windows/)
23:53:41	393961/393961	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:39%20GMT	https://www.microsoft.com/es-mx/store/games/windows?icid=CNavGamesWindowsGames	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/games/windows817a.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:42	388199/388199	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:41%20GMT	https://www.microsoft.com/es-mx/store/games/windows?icid=TopNavWindowsGames	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/games/windows9037.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:44	445529/445529	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:43%20GMT	https://www.microsoft.com/es-mx/store/movies-and-tv?icid=TopNavMoviesAndTv	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/movies-and-tv2e88.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:44	162/162	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:53:43%20GMT	https://www.microsoft.com/rewards	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/rewards	(from https://www.microsoft.com/es-mx/windows/)
23:53:45	167823/167823	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:44%20GMT	https://www.microsoft.com/es-bo/rewards?rtc=1	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-bo/rewards53a7.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:54	137815/137815	---M-Z	200	added ('OK')	text/html	etag:%22b26f1fc673216dd28f01ee9a1d31f8bb-gzip%22	https://www.microsoft.com/es-mx/store/b/gift-cards?icid=TopNavMoreGiftCards	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/store/b/gift-cards477e.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:54	197588/197588	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:53%20GMT	https://www.microsoft.com/es-mx/sitemap.aspx	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/sitemap.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:53%20GMT	https://www.microsoft.com/es-mx/windows/windows-laptops	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/windows-laptops	(from https://www.microsoft.com/es-mx/windows/)
23:53:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:54%20GMT	https://www.microsoft.com/es-mx/windows/computers	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/computers	(from https://www.microsoft.com/es-mx/windows/)
23:53:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:54%20GMT	https://www.microsoft.com/windows/help-me-choose	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/windows/help-me-choose	(from https://www.microsoft.com/es-mx/windows/)
23:53:55	207778/207778	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:54%20GMT	https://www.microsoft.com/en-us/windows/help-me-choose	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/windows/help-me-choose.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:54%20GMT	https://www.microsoft.com/es-mx/windows/2-in-1s	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/2-in-1s	(from https://www.microsoft.com/es-mx/windows/)
23:53:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:55%20GMT	https://www.microsoft.com/es-mx/windows/computers	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/computers	(from https://www.microsoft.com/es-mx/windows/)
23:53:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:55%20GMT	https://www.microsoft.com/windows/help-me-choose	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/windows/help-me-choose	(from https://www.microsoft.com/es-mx/windows/)
23:53:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:55%20GMT	https://www.microsoft.com/es-mx/windows/gaming-pcs	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/gaming-pcs	(from https://www.microsoft.com/es-mx/windows/)
23:53:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:55%20GMT	https://www.microsoft.com/es-mx/windows/computers	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/computers	(from https://www.microsoft.com/es-mx/windows/)
23:53:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:53:56%20GMT	https://www.microsoft.com/windows/help-me-choose	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/windows/help-me-choose	(from https://www.microsoft.com/es-mx/windows/)
23:53:57	114/114	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:53:56%20GMT	https://www.microsoft.com/edge?form=MA13I5	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/edgea5bf	(from https://www.microsoft.com/es-mx/windows/)
23:53:58	199330/199330	---M-Z	200	added ('OK')	text/html	etag:%2230aa2-ji4S7xfJ/E66I67gl5PvuymWMZk%22	https://www.microsoft.com/en-us/edge?exp=e00&form=MA13I5	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/edge524d.html	(from https://www.microsoft.com/es-mx/windows/)
23:53:58	81382/81382	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2012%20Jul%202023%2003:53:57%20GMT	https://www.microsoft.com/es-mx/windows/business/compare-windows-11	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/business/compare-windows-11	(from https://www.microsoft.com/es-mx/windows/)
23:54:00	118386/118386	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:59%20GMT	https://www.microsoft.com/es-mx/download	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/download.html	(from https://www.microsoft.com/es-mx/windows/)
23:54:00	176924/176924	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:59%20GMT	https://www.microsoft.com/es-mx/about	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/about.html	(from https://www.microsoft.com/es-mx/windows/)
23:54:02	168882/168882	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:53:59%20GMT	https://www.microsoft.com/es-mx/windows/worldwide	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/es-mx/windows/worldwide.html	(from https://www.microsoft.com/es-mx/windows/)
23:54:02	201/201	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2012%20Jul%202023%2003:54:00%20GMT	http://mwf-service.akamaized.net/mwf/js/bundle/1.56.0/mwf-auto-init-main.var.min.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/mwf-service.akamaized.net/mwf/js/bundle/1.56.0/mwf-auto-init-main.var.min.123.delayed	(from https://www.microsoft.com/es-mx/windows/)
23:54:03	369350/369350	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2005%20Nov%202022%2019:18:34%20GMT	https://mwf-service.akamaized.net/mwf/js/bundle/1.56.0/mwf-auto-init-main.var.min.js	C:/My%20Web%20Sites/Ogartiub%20Corporation/mwf-service.akamaized.net/mwf/js/bundle/1.56.0/mwf-auto-init-main.var.min.js	(from https://www.microsoft.com/es-mx/windows/)
23:54:03	280524/280524	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2028%20Jun%202023%2006:53:50%20GMT	https://www.microsoft.com/en-us/windows/remote-resource-center/articles/scripts/Globalscripts.js?v=uOqfGtUh4dNEzIRU2IHn0k3jyT30B0ITd-8HG6_XhK41	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/windows/remote-resource-center/articles/scripts/Globalscriptsd247.js	(from https://www.microsoft.com/es-mx/windows/)
23:54:04	650876/650876	---MCZ	200	added ('OK')	text/html	etag:%22797b696273dfc5dd09de6be464a538a8-gzip%22	https://www.microsoft.com/en-us/ai	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:04	408030/408030	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Jul%202023%2017:55:17%20GMT	https://www.microsoft.com/etc.clientlibs/onecloud/clientlibs/clientlib-mwf-new/main-design-system-v2.min.ACSHASH4dc6ce6cbb9def1240ee641f46de3804.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/onecloud/clientlibs/clientlib-mwf-new/main-design-system-v2.min.ACSHASH4dc6ce6cbb9def1240ee641f46de3804.css	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:05	303777/303777	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Jul%202023%2017:55:16%20GMT	https://www.microsoft.com/etc.clientlibs/onecloud/clientlibs/clientlib-mwf-ext/main-design-system-v2.min.ACSHASH25bf8d00696d0f90f93c2a8457c849fa.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/onecloud/clientlibs/clientlib-mwf-ext/main-design-system-v2.min.ACSHASH25bf8d00696d0f90f93c2a8457c849fa.css	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:06	281155/281155	---M-Z	200	added ('OK')	text/html	etag:%2238172-6003d1e19c426-gzip%22	https://www.microsoft.com/en-us/ai/dynamics-365-ai	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/dynamics-365-ai.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:08	281640/281640	---M-Z	200	added ('OK')	text/html	etag:%223c6e3dc1119731d108187f8a9d32f7c0-gzip%22	https://www.microsoft.com/en-us/microsoft-cloud	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/microsoft-cloud.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:12	290640/290640	---M-Z	200	added ('OK')	text/html	etag:W/%223a67f-600422b105b33-gzip%22	https://www.microsoft.com/en-us/ai/azure-customer-stories-ai	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/azure-customer-stories-ai.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:13	242119/242119	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:12%20GMT	https://www.microsoft.com/en-us/ai/responsible-ai	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/responsible-ai.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:13	262431/262431	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:12%20GMT	https://www.microsoft.com/en-us/ai/our-approach	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/our-approach.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:14	284704/284704	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:13%20GMT	https://www.microsoft.com/en-us/ai/responsible-ai-resources	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/responsible-ai-resources.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:15	226732/226732	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:14%20GMT	https://www.microsoft.com/en-us/ai/ai-for-good	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/ai-for-good.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:15	176940/176940	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:14%20GMT	https://www.microsoft.com/en-us/ai/ai-for-earth	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/ai-for-earth.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:15	178289/178289	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:14%20GMT	https://www.microsoft.com/en-us/ai/ai-for-health	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/ai-for-health.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:16	173/173	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:54:15%20GMT	https://www.microsoft.com/en-us/ai/ai-for-accessibility	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/ai-for-accessibility	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:18	236669/236669	---MCZ	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:17%20GMT	https://www.microsoft.com/en-us/accessibility/innovation	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/accessibility/innovation.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:18	180910/180910	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:17%20GMT	https://www.microsoft.com/en-us/ai/ai-for-humanitarian-action	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/ai-for-humanitarian-action.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:19	178496/178496	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:18%20GMT	https://www.microsoft.com/en-us/ai/ai-for-cultural-heritage	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/ai-for-cultural-heritage.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:20	282566/282566	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:19%20GMT	https://www.microsoft.com/en-us/ai/data-for-society	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/ai/data-for-society.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:21	153281/153281	---M-Z	200	added ('OK')	text/html	etag:%22430acf42fae6acdbeebbeb2b10f5b4a1-gzip%22	https://www.microsoft.com/en-us/security	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/security.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:22	206477/206477	---M-Z	200	added ('OK')	text/html	etag:%2291babbe084b05692ddcfb0e33aaafdb7-gzip%22	https://www.microsoft.com/en-us/microsoft-teams/group-chat-software	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/microsoft-teams/group-chat-software.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:24	910084/910084	---MCZ	200	added ('OK')	text/html	etag:%22ec93d-6003f7a4621e0-gzip%22	https://www.microsoft.com/en-us/microsoft-365/business/	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/microsoft-365/business/index.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:24	178974/178974	---M-Z	200	added ('OK')	text/html	etag:%221b5d9-6003e8c32bf71-gzip%22	https://www.microsoft.com/en-us/windows-365	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/windows-365.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:25	161816/161816	---M-Z	200	added ('OK')	text/html	etag:%225980035f905fec4963b3d12dd38484dc-gzip%22	https://www.microsoft.com/en-us/mixed-reality/windows-mixed-reality	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/mixed-reality/windows-mixed-reality.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:27	274412/274412	---M-Z	200	added ('OK')	text/html	etag:%22370b9-6003e95e1b641-gzip%22	https://www.microsoft.com/en-us/hololens	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/hololens.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:28	380051/380051	---MCZ	200	added ('OK')	text/html	etag:%224b346-60040125cef8f-gzip%22	https://www.microsoft.com/en-us/microsoft-viva	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/microsoft-viva.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:30	215973/215973	---M-Z	200	added ('OK')	text/html	etag:%222690a-6004010a0bf7d-gzip%22	https://www.microsoft.com/en-us/industry/automotive	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/automotive.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:31	192592/192592	---M-Z	200	added ('OK')	text/html	etag:%2221cc1-6003d0052dc7b-gzip%22	https://www.microsoft.com/en-us/sustainability/	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/sustainability/index.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:31	205093/205093	---M-Z	200	added ('OK')	text/html	etag:%2223e8a-6003f3a5ae03a-gzip%22	https://www.microsoft.com/en-us/industry/financial-services/banking	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/financial-services/banking.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:32	265808/265808	---M-Z	200	added ('OK')	text/html	etag:%225f68a06f6995e72d9679ea46bf853087-gzip%22	https://www.microsoft.com/en-us/industry/government	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/government.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:54:31%20GMT	https://www.microsoft.com/en-us/industry/health	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/health	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:38	528633/528633	---MCZ	200	added ('OK')	text/html	etag:W/%2272e5e-600422c97fdfc-gzip%22	https://www.microsoft.com/en-us/industry/health/microsoft-cloud-for-healthcare	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/health/microsoft-cloud-for-healthcare.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:54:37%20GMT	https://www.microsoft.com/en-us/industry/manufacturing	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/manufacturing	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:39	472350/472350	---MCZ	200	added ('OK')	text/html	etag:%2265283-6003d8209e236-gzip%22	https://www.microsoft.com/en-us/industry/manufacturing/microsoft-cloud-for-manufacturing	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/manufacturing/microsoft-cloud-for-manufacturing.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2012%20Jul%202023%2003:54:38%20GMT	https://www.microsoft.com/en-us/industry/retail-consumer-goods	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/retail-consumer-goods	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:41	204545/204545	---M-Z	200	added ('OK')	text/html	etag:%22e8b1aef58cc29bac129d91881e916db6-gzip%22	https://www.microsoft.com/en-us/industry/consumer-goods	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry/consumer-goods.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:42	211466/211466	---M-Z	200	added ('OK')	text/html	etag:%2229e7ca57966646ac7ede526fbad34a2e-gzip%22	https://www.microsoft.com/en-us/industry	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/industry.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:43	238340/238340	---M-Z	200	added ('OK')	text/html	date:Wed,%2012%20Jul%202023%2003:54:42%20GMT	https://www.microsoft.com/en-us/events	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/en-us/events.html	(from https://www.microsoft.com/en-us/ai?rtc=1)
23:54:43	308/308	---M-Z	200	added ('OK')	text/css	date:Wed,%2011%20Dec%202019%2011:27:25%20GMT	https://www.microsoft.com/etc.clientlibs/core/wcm/components/tabs/v1/tabs/clientlibs/site.min.ACSHASHd54c23ba76bd8648119795790ae83779.css	C:/My%20Web%20Sites/Ogartiub%20Corporation/www.microsoft.com/etc.clientlibs/core/wcm/components/tabs/v1/tabs/clientlibs/site.min.ACSHASHd54c23ba76bd8648119795790ae83779.css	(from https://www.microsoft.com/en-us/ai?rtc=1)
